0,0,239,647,46,46,1,1,1
1,0,240,647,46,46,1,1,1
2,0,241,648,46,46,1,1,1
3,0,243,649,46,46,1,1,1
4,0,244,651,46,46,1,1,1
5,0,244,651,46,46,1,1,1
6,0,248,653,46,46,1,1,1
7,0,247,654,46,46,1,1,1
8,0,247,653,46,46,1,1,1
9,0,249,654,46,46,1,1,1
10,0,250,654,46,46,1,1,1
11,0,252,657,46,46,1,1,1
12,0,252,656,46,46,1,1,1
13,0,254,659,46,46,1,1,1
14,0,255,660,46,46,1,1,1
15,0,256,661,46,46,1,1,1
16,0,256,663,46,46,1,1,1
17,0,257,662,46,46,1,1,1
18,0,257,663,46,46,1,1,1
19,0,257,665,46,46,1,1,1
20,0,258,664,46,46,1,1,1
21,0,259,666,46,46,1,1,1
22,0,259,667,46,46,1,1,1
23,0,260,669,46,46,1,1,1
24,0,261,669,46,46,1,1,1
25,0,261,671,46,46,1,1,1
26,0,261,672,46,46,1,1,1
27,0,261,673,46,46,1,1,1
28,0,262,672,46,46,1,1,1
29,0,262,675,46,46,1,1,1
30,0,262,675,46,46,1,1,1
31,0,262,675,46,46,1,1,1
32,0,263,677,46,46,1,1,1
33,0,263,677,46,46,1,1,1
34,0,262,680,46,46,1,1,1
35,0,261,679,46,46,1,1,1
36,0,261,683,46,46,1,1,1
37,0,261,682,46,46,1,1,1
38,0,262,682,46,46,1,1,1
39,0,261,684,46,46,1,1,1
40,0,262,684,46,46,1,1,1
41,0,261,686,46,46,1,1,1
42,0,261,687,46,46,1,1,1
43,0,259,690,46,46,1,1,1
44,0,259,691,46,46,1,1,1
45,0,258,691,46,46,1,1,1
46,0,258,694,46,46,1,1,1
47,0,259,694,46,46,1,1,1
48,0,259,695,46,46,1,1,1
49,0,257,697,46,46,1,1,1
50,0,258,697,46,46,1,1,1
51,0,257,699,46,46,1,1,1
52,0,256,700,46,46,1,1,1
53,0,255,701,46,46,1,1,1
54,0,254,702,46,46,1,1,1
55,0,254,703,46,46,1,1,1
56,0,252,704,48,48,1,1,1
57,0,251,703,48,48,1,1,1
58,0,252,703,48,48,1,1,1
59,0,250,706,48,48,1,1,1
60,0,249,706,48,48,1,1,1
61,0,249,708,48,48,1,1,1
62,0,249,707,48,48,1,1,1
63,0,245,707,51,51,1,1,1
64,0,244,711,51,51,1,1,1
65,0,244,711,51,51,1,1,1
66,0,243,711,51,51,1,1,1
67,0,244,712,51,51,1,1,1
68,0,244,711,51,51,1,1,1
69,0,241,714,51,51,1,1,1
70,0,241,713,51,51,1,1,1
71,0,240,715,51,51,1,1,1
72,0,242,716,48,48,1,1,1
73,0,241,719,48,48,1,1,1
74,0,238,722,48,48,1,1,1
75,0,238,722,48,48,1,1,1
76,0,238,724,48,48,1,1,1
77,0,236,725,48,48,1,1,1
78,0,236,725,48,48,1,1,1
79,0,235,727,48,48,1,1,1
80,0,236,728,48,48,1,1,1
81,0,234,730,48,48,1,1,1
82,0,234,731,48,48,1,1,1
83,0,232,732,48,48,1,1,1
84,0,231,731,48,48,1,1,1
85,0,231,730,48,48,1,1,1
86,0,228,732,48,48,1,1,1
87,0,227,733,51,51,1,1,1
88,0,226,733,53,53,1,1,1
89,0,224,735,56,56,1,1,1
90,0,223,736,56,56,1,1,1
91,0,220,737,56,56,1,1,1
92,0,221,736,56,56,1,1,1
93,0,217,739,56,56,1,1,1
94,0,215,742,56,56,1,1,1
95,0,216,744,56,56,1,1,1
96,0,214,746,56,56,1,1,1
97,0,214,747,56,56,1,1,1
98,0,213,747,56,56,1,1,1
99,0,210,749,56,56,1,1,1
0,1,740,617,46,32,1,1,1
1,1,744,615,46,32,1,1,1
2,1,744,616,46,32,1,1,1
3,1,744,615,46,32,1,1,1
4,1,743,615,46,32,1,1,1
5,1,744,616,44,30,1,1,1
6,1,743,614,44,30,1,1,1
7,1,743,615,44,30,1,1,1
8,1,744,614,44,30,1,1,1
9,1,744,614,44,30,1,1,1
10,1,744,613,44,30,1,1,1
11,1,741,612,44,30,1,1,1
12,1,741,612,44,30,1,1,1
13,1,738,609,44,30,1,1,1
14,1,736,609,44,30,1,1,1
15,1,737,609,44,30,1,1,1
16,1,735,607,44,30,1,1,1
17,1,735,607,44,30,1,1,1
18,1,734,607,44,30,1,1,1
19,1,733,606,44,30,1,1,1
20,1,733,606,44,30,1,1,1
21,1,732,605,44,30,1,1,1
22,1,731,605,44,30,1,1,1
23,1,728,603,44,30,1,1,1
24,1,726,604,44,30,1,1,1
25,1,726,603,44,30,1,1,1
26,1,725,602,44,30,1,1,1
27,1,726,603,42,29,1,1,1
28,1,725,602,42,29,1,1,1
29,1,722,602,42,29,1,1,1
30,1,722,601,42,29,1,1,1
31,1,720,600,42,29,1,1,1
32,1,722,601,40,28,1,1,1
33,1,719,601,40,28,1,1,1
34,1,715,599,40,28,1,1,1
35,1,714,599,40,28,1,1,1
