0,0,949,398,39,21,1,1,1
1,0,950,400,39,21,1,1,1
2,0,951,402,37,20,1,1,1
3,0,948,401,37,20,1,1,1
4,0,949,402,37,20,1,1,1
5,0,950,401,37,20,1,1,1
6,0,950,401,37,20,1,1,1
7,0,948,401,37,20,1,1,1
8,0,949,401,37,20,1,1,1
9,0,948,400,39,21,1,1,1
10,0,948,399,39,21,1,1,1
11,0,949,399,39,21,1,1,1
12,0,948,399,39,21,1,1,1
13,0,949,399,39,21,1,1,1
14,0,950,399,39,21,1,1,1
15,0,948,398,39,21,1,1,1
16,0,950,400,37,20,1,1,1
17,0,950,399,37,20,1,1,1
18,0,950,405,37,20,1,1,1
19,0,951,405,39,21,1,1,1
20,0,951,406,39,21,1,1,1
21,0,954,406,37,20,1,1,1
22,0,960,405,37,20,1,1,1
23,0,959,405,39,21,1,1,1
24,0,964,400,39,21,1,1,1
25,0,963,400,41,22,1,1,1
26,0,966,399,39,21,1,1,1
27,0,966,400,39,21,1,1,1
28,0,968,399,41,22,1,1,1
29,0,969,399,41,22,1,1,1
30,0,968,400,41,22,1,1,1
31,0,970,400,39,21,1,1,1
32,0,968,400,39,21,1,1,1
33,0,970,400,39,21,1,1,1
34,0,970,400,39,21,1,1,1
35,0,970,401,39,21,1,1,1
36,0,969,400,39,21,1,1,1
37,0,970,400,41,22,1,1,1
38,0,971,401,39,21,1,1,1
39,0,971,401,39,21,1,1,1
40,0,971,401,39,21,1,1,1
41,0,972,401,39,21,1,1,1
42,0,973,400,39,21,1,1,1
43,0,975,401,39,21,1,1,1
44,0,971,400,41,22,1,1,1
45,0,972,400,41,22,1,1,1
46,0,972,401,41,22,1,1,1
47,0,973,402,41,22,1,1,1
48,0,975,401,41,22,1,1,1
49,0,976,400,41,22,1,1,1
50,0,975,401,41,22,1,1,1
51,0,974,401,43,23,1,1,1
52,0,974,401,43,23,1,1,1
53,0,975,401,43,23,1,1,1
54,0,976,400,43,23,1,1,1
55,0,975,399,43,23,1,1,1
56,0,975,400,41,22,1,1,1
57,0,977,402,41,22,1,1,1
58,0,977,402,41,22,1,1,1
59,0,977,402,41,22,1,1,1
60,0,976,401,41,22,1,1,1
61,0,974,401,41,22,1,1,1
62,0,977,400,41,22,1,1,1
63,0,977,402,41,22,1,1,1
64,0,975,402,41,22,1,1,1
65,0,975,402,41,22,1,1,1
66,0,974,402,43,23,1,1,1
67,0,976,401,43,23,1,1,1
68,0,977,400,43,23,1,1,1
69,0,980,401,43,23,1,1,1
70,0,980,400,43,23,1,1,1
71,0,982,401,45,24,1,1,1
72,0,984,401,43,23,1,1,1
